Pontos;Nome;Data;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca
AFV12;Anathema;05.05.2017;C1;D;S;10.5;0;0;0;S
AFV12;Anathema;07.05.2017;C1;D;S;10.5;0;0;0;N
AFV12;Anathema;11.05.2017;C1;D;S;10.7;2;0;0;S
AFV12;Anathema;13.07.2017;C1;P;S;13.5;2;0;0;N
AFV12;Anathema;15.06.2017;C1;P;S;13.5;2;0;0;S
AFV12;Anathema;15.08.2017;C1;P;S;13.5;2;0;0;N
AFV12;Anathema;18.05.2017;C1;D;S;10.7;2;0;0;N
AFV12;Anathema;25.05.2017;C1;D;S;10.7;2;0;0;N
AFV12;Anathema;29.06.2017;C1;P;S;13.5;2;0;0;N
AFV12;Anathema;01.06.2017;C10;D;N;6.8;3.5;0;0;N
AFV12;Anathema;05.05.2017;C10;D;N;15.7;0;0;0;S
AFV12;Anathema;07.05.2017;C10;D;N;15.7;0;0;0;N
AFV12;Anathema;11.05.2017;C10;D;N;15.7;0;0;0;N
AFV12;Anathema;13.07.2017;C10;P;N;13.5;3.5;0;0;N
AFV12;Anathema;15.06.2017;C10;P;N;13.5;3.5;0;0;S
AFV12;Anathema;15.08.2017;C10;P;N;13.5;3.5;0;0;N
AFV12;Anathema;18.05.2017;C10;D;N;18;3.5;0;0;N
AFV12;Anathema;25.05.2017;C10;D;N;18;3.5;0;0;N
AFV12;Anathema;29.06.2017;C10;P;N;13.5;3.5;0;0;N
AFV12;Anathema;01.06.2017;C2;D;N;11.2;4;2;1;N
AFV12;Anathema;05.05.2017;C2;D;N;3.7;0;0;0;S
AFV12;Anathema;07.05.2017;C2;D;N;9;4;0;0;S
AFV12;Anathema;11.05.2017;C2;D;N;10.2;4;2;0;S
AFV12;Anathema;13.07.2017;C2;P;N;28;4;2;1;N
AFV12;Anathema;15.06.2017;C2;P;N;28;4;2;1;S
AFV12;Anathema;15.08.2017;C2;P;N;28;4;2;1;N
AFV12;Anathema;18.05.2017;C2;D;N;16.8;4;2;1;S
AFV12;Anathema;25.05.2017;C2;D;N;16.8;4;2;1;N
AFV12;Anathema;29.06.2017;C2;P;N;28;4;2;1;N
AFV12;Anathema;01.06.2017;C3;P;S;26;0;0;0;N
AFV12;Anathema;05.05.2017;C3;N;S;6.3;0;0;0;S
AFV12;Anathema;07.05.2017;C3;N;S;6.3;0;0;0;N
AFV12;Anathema;11.05.2017;C3;D;S;6.3;0;0;0;N
AFV12;Anathema;13.07.2017;C3;P;S;26;0;0;0;N
AFV12;Anathema;15.06.2017;C3;P;S;26;0;0;0;N
AFV12;Anathema;15.08.2017;C3;P;S;26;0;0;0;N
AFV12;Anathema;18.05.2017;C3;S;S;6.3;0;0;0;S
AFV12;Anathema;25.05.2017;C3;P;S;26;0;0;0;S
AFV12;Anathema;29.06.2017;C3;P;S;26;0;0;0;N
AFV12;Anathema;01.06.2017;C4;S;S;4;0;0;0;N
AFV12;Anathema;05.05.2017;C4;N;N;0;0;0;0;N
AFV12;Anathema;07.05.2017;C4;N;N;0;0;0;0;N
AFV12;Anathema;11.05.2017;C4;D;S;4;0;0;0;S
AFV12;Anathema;13.07.2017;C4;S;S;4;0;0;0;N
AFV12;Anathema;15.06.2017;C4;S;S;4;0;0;0;N
AFV12;Anathema;15.08.2017;C4;S;S;4;0;0;0;N
AFV12;Anathema;18.05.2017;C4;S;S;4;0;0;0;S
AFV12;Anathema;25.05.2017;C4;S;S;4;0;0;0;N
AFV12;Anathema;29.06.2017;C4;S;S;4;0;0;0;N
AFV12;Anathema;01.06.2017;C5;S;N;9.2;5.5;0;0;N
AFV12;Anathema;05.05.2017;C5;N;N;0;0;0;0;N
AFV12;Anathema;07.05.2017;C5;D;N;8;0;0;0;S
AFV12;Anathema;11.05.2017;C5;D;N;9.2;5.5;0;0;S
AFV12;Anathema;13.07.2017;C5;S;N;9.2;5.5;0;0;N
AFV12;Anathema;15.06.2017;C5;S;N;9.2;5.5;0;0;N
AFV12;Anathema;15.08.2017;C5;S;N;9.2;5.5;0;0;N
AFV12;Anathema;18.05.2017;C5;S;N;9.2;5.5;0;0;S
AFV12;Anathema;25.05.2017;C5;S;N;9.2;5.5;0;0;N
AFV12;Anathema;29.06.2017;C5;S;N;9.2;5.5;0;0;N
AFV12;Anathema;01.06.2017;C6;D;N;3.4;2;0;0;N
AFV12;Anathema;05.05.2017;C6;N;N;0;0;0;0;N
AFV12;Anathema;07.05.2017;C6;N;N;0;0;0;0;N
AFV12;Anathema;11.05.2017;C6;D;N;7.9;0;0;0;S
AFV12;Anathema;13.07.2017;C6;P;N;14.6;2;0;0;N
AFV12;Anathema;15.06.2017;C6;P;N;14.6;2;0;0;S
AFV12;Anathema;15.08.2017;C6;P;N;14.6;2;0;0;N
AFV12;Anathema;18.05.2017;C6;D;N;7.9;2;0;0;S
AFV12;Anathema;25.05.2017;C6;D;N;7.9;2;0;0;N
AFV12;Anathema;29.06.2017;C6;P;N;14.6;2;0;0;N
AFV12;Anathema;01.06.2017;C7;P;S;8.8;0;0;0;S
AFV12;Anathema;05.05.2017;C7;D;S;6.8;0;0;0;S
AFV12;Anathema;07.05.2017;C7;D;S;6.8;0;0;0;N
AFV12;Anathema;11.05.2017;C7;D;S;6.8;0;0;0;N
AFV12;Anathema;13.07.2017;C7;P;S;8.8;0;0;0;N
AFV12;Anathema;15.06.2017;C7;P;S;8.8;0;0;0;N
AFV12;Anathema;15.08.2017;C7;P;S;8.8;0;0;0;N
AFV12;Anathema;18.05.2017;C7;D;S;6.8;0;0;0;N
AFV12;Anathema;25.05.2017;C7;D;S;6.8;0;0;0;N
AFV12;Anathema;29.06.2017;C7;P;S;8.8;0;0;0;N
AFV12;Anathema;01.06.2017;C8;D;N;3.4;0.8;0.5;0;N
AFV12;Anathema;05.05.2017;C8;D;N;1.1;0;0;0;S
AFV12;Anathema;07.05.2017;C8;D;N;1.1;0;0;0;N
AFV12;Anathema;11.05.2017;C8;D;N;2.5;0.8;0;0;N
AFV12;Anathema;13.07.2017;C8;P;N;3.4;0.8;0.5;0;N
AFV12;Anathema;15.06.2017;C8;P;N;3.4;0.8;0.5;0;S
AFV12;Anathema;15.08.2017;C8;P;N;3.4;0.8;0.5;0;N
AFV12;Anathema;18.05.2017;C8;D;N;3.4;0.8;0.5;0;N
AFV12;Anathema;25.05.2017;C8;D;N;3.4;0.8;0.5;0;N
AFV12;Anathema;29.06.2017;C8;P;N;3.4;0.8;0.5;0;N
AFV12;Anathema;01.06.2017;C9;D;N;1.2;0.3;0;0;N
AFV12;Anathema;05.05.2017;C9;D;N;1.2;0;0;0;S
AFV12;Anathema;07.05.2017;C9;D;N;1.2;0;0;0;N
AFV12;Anathema;11.05.2017;C9;D;N;1.2;0;0;0;N
AFV12;Anathema;13.07.2017;C9;P;N;7.9;0.3;0;0;N
AFV12;Anathema;15.06.2017;C9;P;N;7.9;0.3;0;0;S
AFV12;Anathema;15.08.2017;C9;P;N;7.9;0.3;0;0;N
AFV12;Anathema;18.05.2017;C9;D;N;1.2;0;0;0;N
AFV12;Anathema;25.05.2017;C9;D;N;1.2;0.3;0;0;S 
AFV12;Anathema;29.06.2017;C9;P;N;7.9;0.3;0;0;N
AFV13;Centro de Visitantes;01.06.2017;C1;P;N;0;0;0;0;S
AFV13;Centro de Visitantes;05.05.2017;C1;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C1;D;N;19.1;0;0;0;S
AFV13;Centro de Visitantes;11.05.2017;C1;D;N;19.1;0;0;0;N
AFV13;Centro de Visitantes;13.07.2017;C1;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;15.06.2017;C1;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;15.08.2017;C1;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C1;P;N;0;0;0;0;S
AFV13;Centro de Visitantes;25.05.2017;C1;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C1;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;01.06.2017;C10;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;05.05.2017;C10;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C10;S;N;12.4;0;0;0;S
AFV13;Centro de Visitantes;11.05.2017;C10;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;13.07.2017;C10;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;15.06.2017;C10;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;15.08.2017;C10;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C10;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;25.05.2017;C10;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C10;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;01.06.2017;C2;S;S;23.6;3;0;0;N
AFV13;Centro de Visitantes;05.05.2017;C2;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C2;D;S;30.3;0;0;0;S
AFV13;Centro de Visitantes;11.05.2017;C2;S;S;23.6;3;0;0;S
AFV13;Centro de Visitantes;13.07.2017;C2;S;S;23.6;3;0;0;N
AFV13;Centro de Visitantes;15.06.2017;C2;S;S;23.6;3;0;0;N
AFV13;Centro de Visitantes;15.08.2017;C2;S;S;23.6;3;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C2;S;S;23.6;3;0;0;N
AFV13;Centro de Visitantes;25.05.2017;C2;S;S;23.6;3;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C2;S;S;23.6;3;0;0;N
AFV13;Centro de Visitantes;01.06.2017;C3;S;N;10.1;0;0;0;N
AFV13;Centro de Visitantes;05.05.2017;C3;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C3;S;N;10.1;0;0;0;S
AFV13;Centro de Visitantes;11.05.2017;C3;S;N;10.1;0;0;0;N
AFV13;Centro de Visitantes;13.07.2017;C3;S;N;10.1;0;0;0;N
AFV13;Centro de Visitantes;15.06.2017;C3;S;N;10.1;0;0;0;N
AFV13;Centro de Visitantes;15.08.2017;C3;S;N;10.1;0;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C3;S;N;10.1;0;0;0;N
AFV13;Centro de Visitantes;25.05.2017;C3;S;N;10.1;0;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C3;S;N;10.1;0;0;0;N
AFV13;Centro de Visitantes;01.06.2017;C4;S;N;28;0;0;0;N
AFV13;Centro de Visitantes;05.05.2017;C4;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C4;S;N;28;0;0;0;S
AFV13;Centro de Visitantes;11.05.2017;C4;S;N;28;0;0;0;N
AFV13;Centro de Visitantes;13.07.2017;C4;S;N;28;0;0;0;N
AFV13;Centro de Visitantes;15.06.2017;C4;S;N;28;0;0;0;N
AFV13;Centro de Visitantes;15.08.2017;C4;S;N;28;0;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C4;S;N;28;0;0;0;N
AFV13;Centro de Visitantes;25.05.2017;C4;S;N;28;0;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C4;S;N;28;0;0;0;N
AFV13;Centro de Visitantes;01.06.2017;C5;S;N;20.2;0;0;0;N
AFV13;Centro de Visitantes;05.05.2017;C5;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C5;D;N;32.5;0;0;0;S
AFV13;Centro de Visitantes;11.05.2017;C5;D;N;32.5;0;0;0;N
AFV13;Centro de Visitantes;13.07.2017;C5;P;N;0;0;0;0;S
AFV13;Centro de Visitantes;15.06.2017;C5;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;15.08.2017;C5;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C5;P;N;0;0;0;0;S
AFV13;Centro de Visitantes;25.05.2017;C5;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C5;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;01.06.2017;C6;S;N;30.3;0;0;0;N
AFV13;Centro de Visitantes;05.05.2017;C6;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C6;S;N;30.3;0;0;0;S
AFV13;Centro de Visitantes;11.05.2017;C6;S;N;30.3;0;0;0;N
AFV13;Centro de Visitantes;13.07.2017;C6;S;N;30.3;0;0;0;N
AFV13;Centro de Visitantes;15.06.2017;C6;S;N;30.3;0;0;0;N
AFV13;Centro de Visitantes;15.08.2017;C6;S;N;30.3;0;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C6;S;N;30.3;0;0;0;N
AFV13;Centro de Visitantes;25.05.2017;C6;S;N;30.3;0;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C6;S;N;30.3;0;0;0;N
AFV13;Centro de Visitantes;01.06.2017;C7;D;S;24.7;0;0;0;N
AFV13;Centro de Visitantes;05.05.2017;C7;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C7;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;11.05.2017;C7;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;13.07.2017;C7;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;15.06.2017;C7;P;N;0;0;0;0;S
AFV13;Centro de Visitantes;15.08.2017;C7;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C7;D;S;24.7;0;0;0;S
AFV13;Centro de Visitantes;25.05.2017;C7;D;S;24.7;0;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C7;P;N;0;0;0;0;N
AFV13;Centro de Visitantes;01.06.2017;C8;S;N;9;0;0;0;N
AFV13;Centro de Visitantes;05.05.2017;C8;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C8;D;S;9;0;0;0;S
AFV13;Centro de Visitantes;11.05.2017;C8;D;N;9;0;0;0;N
AFV13;Centro de Visitantes;13.07.2017;C8;P;N;9;0;0;0;N
AFV13;Centro de Visitantes;15.06.2017;C8;P;N;9;0;0;0;N
AFV13;Centro de Visitantes;15.08.2017;C8;P;N;9;0;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C8;D;N;9;0;0;0;N
AFV13;Centro de Visitantes;25.05.2017;C8;D;N;9;0;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C8;P;N;9;0;0;0;S
AFV13;Centro de Visitantes;01.06.2017;C9;P;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;05.05.2017;C9;N;N;0;0;0;0;N
AFV13;Centro de Visitantes;07.05.2017;C9;S;N;12.4;0;0;0;S
AFV13;Centro de Visitantes;11.05.2017;C9;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;13.07.2017;C9;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;15.06.2017;C9;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;15.08.2017;C9;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;18.05.2017;C9;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;25.05.2017;C9;S;N;12.4;0;0;0;N
AFV13;Centro de Visitantes;29.06.2017;C9;S;N;12.4;0;0;0;N
AFV14;Capela;01.06.2017;C1;S;S;44.8;16.7;0;0;N
AFV14;Capela;05.05.2017;C1;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C1;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C1;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C1;S;S;44.8;16.7;0;0;N
AFV14;Capela;15.06.2017;C1;S;S;44.8;16.7;0;0;N
AFV14;Capela;15.08.2017;C1;S;S;44.8;16.7;0;0;N
AFV14;Capela;18.05.2017;C1;D;S;29.6;0;0;0;S
AFV14;Capela;25.05.2017;C1;S;S;44.8;16.7;0;0;S
AFV14;Capela;29.06.2017;C1;S;S;44.8;16.7;0;0;N
AFV14;Capela;01.06.2017;C10;S;N;0;0;0;0;N
AFV14;Capela;05.05.2017;C10;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C10;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C10;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C10;S;N;0;0;0;0;N
AFV14;Capela;15.06.2017;C10;S;N;0;0;0;0;N
AFV14;Capela;15.08.2017;C10;S;N;0;0;0;0;N
AFV14;Capela;18.05.2017;C10;S;N;0;0;0;0;S
AFV14;Capela;25.05.2017;C10;S;N;0;0;0;0;N
AFV14;Capela;29.06.2017;C10;S;N;0;0;0;0;N
AFV14;Capela;01.06.2017;C2;S;N;21.3;0;0;0;N
AFV14;Capela;05.05.2017;C2;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C2;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C2;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C2;S;N;21.3;0;0;0;N
AFV14;Capela;15.06.2017;C2;S;N;21.3;0;0;0;N
AFV14;Capela;15.08.2017;C2;S;N;21.3;0;0;0;N
AFV14;Capela;18.05.2017;C2;S;N;21.3;0;0;0;S
AFV14;Capela;25.05.2017;C2;S;N;21.3;0;0;0;N
AFV14;Capela;29.06.2017;C2;S;N;21.3;0;0;0;N
AFV14;Capela;01.06.2017;C3;S;N;20.2;0;0;0;N
AFV14;Capela;05.05.2017;C3;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C3;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C3;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C3;S;N;20.2;0;0;0;N
AFV14;Capela;15.06.2017;C3;S;N;20.2;0;0;0;N
AFV14;Capela;15.08.2017;C3;S;N;20.2;0;0;0;N
AFV14;Capela;18.05.2017;C3;S;N;20.2;0;0;0;S
AFV14;Capela;25.05.2017;C3;S;N;20.2;0;0;0;N
AFV14;Capela;29.06.2017;C3;S;N;20.2;0;0;0;N
AFV14;Capela;01.06.2017;C4;S;N;15.7;0;0;0;N
AFV14;Capela;05.05.2017;C4;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C4;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C4;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C4;S;N;15.7;0;0;0;N
AFV14;Capela;15.06.2017;C4;S;N;15.7;0;0;0;N
AFV14;Capela;15.08.2017;C4;S;N;15.7;0;0;0;N
AFV14;Capela;18.05.2017;C4;S;N;15.7;0;0;0;S
AFV14;Capela;25.05.2017;C4;S;N;15.7;0;0;0;N
AFV14;Capela;29.06.2017;C4;S;N;15.7;0;0;0;N
AFV14;Capela;01.06.2017;C5;S;N;0;0;0;0;N
AFV14;Capela;05.05.2017;C5;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C5;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C5;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C5;S;N;0;0;0;0;N
AFV14;Capela;15.06.2017;C5;S;N;0;0;0;0;N
AFV14;Capela;15.08.2017;C5;S;N;0;0;0;0;N
AFV14;Capela;18.05.2017;C5;S;N;0;0;0;0;S
AFV14;Capela;25.05.2017;C5;S;N;0;0;0;0;N
AFV14;Capela;29.06.2017;C5;S;N;0;0;0;0;N
AFV14;Capela;01.06.2017;C6;S;N;0;0;0;0;N
AFV14;Capela;05.05.2017;C6;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C6;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C6;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C6;S;N;0;0;0;0;N
AFV14;Capela;15.06.2017;C6;S;N;0;0;0;0;N
AFV14;Capela;15.08.2017;C6;S;N;0;0;0;0;N
AFV14;Capela;18.05.2017;C6;S;N;0;0;0;0;S
AFV14;Capela;25.05.2017;C6;S;N;0;0;0;0;N
AFV14;Capela;29.06.2017;C6;S;N;0;0;0;0;N
AFV14;Capela;01.06.2017;C7;S;N;0;0;0;0;N
AFV14;Capela;05.05.2017;C7;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C7;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C7;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C7;S;N;0;0;0;0;N
AFV14;Capela;15.06.2017;C7;S;N;0;0;0;0;N
AFV14;Capela;15.08.2017;C7;S;N;0;0;0;0;N
AFV14;Capela;18.05.2017;C7;S;N;0;0;0;0;S
AFV14;Capela;25.05.2017;C7;S;N;0;0;0;0;N
AFV14;Capela;29.06.2017;C7;S;N;0;0;0;0;N
AFV14;Capela;01.06.2017;C8;S;N;0;0;0;0;N
AFV14;Capela;05.05.2017;C8;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C8;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C8;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C8;S;N;0;0;0;0;N
AFV14;Capela;15.06.2017;C8;S;N;0;0;0;0;N
AFV14;Capela;15.08.2017;C8;S;N;0;0;0;0;N
AFV14;Capela;18.05.2017;C8;S;N;0;0;0;0;S
AFV14;Capela;25.05.2017;C8;S;N;0;0;0;0;N
AFV14;Capela;29.06.2017;C8;S;N;0;0;0;0;N
AFV14;Capela;01.06.2017;C9;S;N;0;0;0;0;N
AFV14;Capela;05.05.2017;C9;N;N;0;0;0;0;N
AFV14;Capela;07.05.2017;C9;N;N;0;0;0;0;N
AFV14;Capela;11.05.2017;C9;N;N;0;0;0;0;N
AFV14;Capela;13.07.2017;C9;S;N;0;0;0;0;N
AFV14;Capela;15.06.2017;C9;S;N;0;0;0;0;N
AFV14;Capela;15.08.2017;C9;S;N;0;0;0;0;N
AFV14;Capela;18.05.2017;C9;S;N;0;0;0;0;S
AFV14;Capela;25.05.2017;C9;S;N;0;0;0;0;N
